Beans,Bulgur,Cheese,Fish,Meat,CSB,Dates,DSM,Milk,Salt,Lentils,Maize,Maize meal,Chickpeas,Rice,Sorghum,Soya-fortified bulgur wheat,Soya-fortified maize meal,Soya-fortified sorghum grits,Soya-fortified wheat flour,Sugar,Oil,Wheat,Wheat flour,WSB,label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258267,0.0,0.05,0.0,0.0,0.0,0.792522,0.0,1.051342,0.0,0.0,0.0,0.0,0.2,0.233617,3.462708,0.0,0.74836,0.7047
0.746022,0.322033,0.0,0.0,0.0,0.041969,0.0,0.269577,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.653536,0.0,0.0,0.0,0.0,0.2,0.19808,0.0,0.0,0.707376,0.6706
0.36789,0.0,0.0,0.0,0.0,0.0,0.0,0.347216,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.330096,1.498412,2.590493,0.68492,0.6019
0.723832,0.0,0.0,0.0,0.0,0.029251,0.0,0.380957,0.0,0.05,0.0,3.631705,0.0,0.0,0.969314,0.0,0.0,0.0,0.0,0.0,0.2,0.292092,0.0,0.0,0.598168,0.8655
0.570025,4.290331,0.0,0.0,0.140689,0.0,0.0,0.322346,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.348047,0.0,0.0,0.683533,0.6493
0.415871,1.892716,0.0,0.0,0.0,0.0,0.0,0.259791,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.654744,0.0,0.0,0.004608,0.0,0.2,0.308944,0.0,0.0,0.83631,0.5509
0.606398,0.0,0.0,0.0,0.0,0.7,0.0,0.525876,0.0,0.05,0.028411,0.0,0.0,0.0,2.232225,0.0,0.0,0.128663,0.0,0.0,0.2,0.366428,0.0,0.0,0.0,0.2877
0.593006,0.0,0.0,0.0,0.0,0.156548,0.0,0.275405,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.219657,0.0,0.0,0.0,0.0,0.2,0.286745,0.774288,0.0,0.636161,0.7678
0.835113,0.0,0.0,0.0,0.0,0.0,0.0,0.581881,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5.831018,0.102161,0.0,0.0,0.0,0.2,0.22268,0.0,0.0,0.7,0.2538
0.834376,0.0,0.0,0.0,0.0,0.382484,0.0,0.274419,0.0,0.05,0.0,0.661875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.397569,4.264174,0.0,0.369881,0.4183
0.529546,0.0,0.101035,0.0,0.0,0.0,0.0,0.271421,0.0,0.05,0.0,0.316879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20592,1.002171,2.576766,0.672697,0.7273
0.70771,0.0,0.0,0.0,0.0,0.0,0.0,0.359192,0.0,0.05,0.0,0.0,2.196492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.318857,0.287305,0.702299,0.659491,0.7845
0.0,0.0,0.0,0.154668,0.0,0.0,0.0,0.337666,0.0,0.05,0.437079,0.0,0.0,0.0,2.27131,0.0,0.0,0.0,0.0,0.0,0.2,0.283605,2.267796,0.0,0.67291,0.6144
0.868684,0.0,0.0,0.0,0.0,0.0,0.0,0.154922,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.311873,0.631452,2.849681,0.876007,0.4735
0.0,0.0,0.0,0.237964,0.0,0.0,0.0,0.16794,0.0,0.05,0.0,4.624752,0.0,0.885125,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.367768,1.162414,0.0,0.791115,0.3032
0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.559115,0.0,0.05,0.957663,0.0,0.0,0.0,3.778743,0.0,0.0,0.076795,0.0,0.0,0.2,0.373162,1.77408,0.0,0.0,0.1728
0.400352,0.0,0.363731,0.0,0.0,0.0,0.0,0.223821,0.0,0.05,0.0,0.0,0.0,0.110482,5.972482,0.0,0.0,0.0,0.0,0.0,0.2,0.170107,0.0,0.0,0.659949,0.2208
0.706344,0.0,0.0,0.0,0.0,0.7,0.0,0.597087,0.0,0.05,0.198042,0.0,2.174726,0.0,0.27307,0.0,0.0,0.171819,0.0,0.0,0.2,0.212307,0.0,0.0,0.0,0.1785
0.785224,0.0,0.0,0.0,0.0,0.056896,0.0,0.373194,0.0,0.05,0.204217,0.0,2.345495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.335387,0.0,0.0,0.6074,0.3705
0.847088,0.0,0.0,0.0,0.0,0.0,0.0,0.238166,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.23824,2.123543,2.019776,0.688444,0.727
0.520034,0.0,0.0,0.0,0.296609,0.0,0.058262,0.2988,0.0,0.05,0.0,0.0,0.0,0.0,4.554844,0.0,0.0,0.0,0.0,0.0,0.2,0.375616,0.0,0.0,0.816191,0.3253
0.620845,0.715527,0.0,0.0,0.0,0.0,0.0,0.421157,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.406363,0.0,0.0,0.0,0.0,0.2,0.250577,0.0,0.0,0.619582,0.8797
0.72883,0.074432,0.284146,0.0,0.0,0.817564,0.0,0.286636,0.0,0.05,0.0,0.0,1.437004,0.0,1.059129,0.0,0.0,0.076167,0.0,0.0,0.2,0.151923,0.0,0.0,0.0,0.1654
0.960229,0.0,0.0,0.0,0.0,0.0,0.0,0.151917,0.0,0.05,0.0,1.721182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.269318,2.376237,0.422548,0.868738,0.4105
0.987966,0.0,0.0,0.0,0.0,0.0,0.0,0.133767,0.0,0.05,0.0,1.418891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.366231,4.364411,0.0,0.832556,0.1682
0.30937,1.647113,0.0,0.0,0.0,0.7,0.0,0.59543,0.0,0.05,0.0,0.0,0.0,0.0,1.086509,0.0,0.0,0.15535,0.0,0.0,0.2,0.300762,0.0,0.0,0.0,0.19
0.678705,0.0,0.0,0.0,0.0,0.0,0.0,0.436639,0.0,0.05,0.0,0.0,0.0,0.076318,0.0,4.079359,0.113099,0.0,0.0,0.0,0.2,0.357463,0.0,0.0,0.7,0.5408
0.542407,1.082294,0.0,0.0,0.0,0.0,0.0,0.424792,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.694631,0.0,0.0,0.0,0.0,0.2,0.319256,0.0,0.0,0.698192,0.7355
0.620644,0.0,0.0,0.0,0.0,0.0,0.0,0.515778,0.0,0.05,0.0,4.498928,0.0,0.0,0.0,0.0,0.041599,0.0,0.0,0.0,0.2,0.235196,0.38072,0.0,0.7,0.5786
0.0,0.0,0.0,0.0,0.0,0.7,0.558803,0.446127,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105209,0.0,0.0,0.2,0.26312,4.715968,0.0,0.0,0.626
0.367451,0.0,0.0,0.0,0.0,0.876413,0.0,0.378837,0.0,0.05,0.0,3.908193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.215524,1.968074,0.0,0.0,0.2634
0.71054,0.0,0.0,0.0,0.0,0.0,0.0,0.216404,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.378613,3.343182,1.707463,0.725312,0.524
0.0,0.0,0.099969,0.0,0.0,0.7,0.0,0.380906,0.0,0.05,0.0,0.0,0.0,0.34941,0.0,0.0,0.0,0.0,0.146496,0.0,0.2,0.363937,4.765313,0.0,0.0,0.2995
0.0,5.727692,0.0,0.0,0.0,0.748558,0.0,0.0,0.591068,0.05,0.300645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.317174,0.0,0.0,0.039822,0.158
0.758893,0.0,0.0,0.0,0.0,0.516048,0.0,0.467985,0.0,0.05,0.238703,0.0,2.583452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.30003,0.0,0.0,0.133973,0.3928
0.549678,0.0,0.0,0.0,0.0,0.0,0.0,0.228885,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.313322,4.251112,1.503463,0.693727,0.561
0.0,0.0,0.0,0.0,0.0,0.0,0.410311,0.306431,0.0,0.05,0.0,0.0,0.0,0.106013,0.0,1.92715,0.0,0.0,0.0,0.0,0.2,0.298228,2.524375,0.0,0.729228,0.7684
0.814747,0.0,0.0,0.0,0.0,0.0,0.0,0.080841,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.257005,2.52564,2.850369,0.866009,0.3823
0.584178,0.0,0.0,0.0,0.0,0.7,0.0,0.586058,0.0,0.05,0.368735,0.0,0.0,0.0,2.322273,0.0,0.0,0.00044,0.0,0.0,0.2,0.363978,0.0,0.0,0.0,0.1869
0.652677,0.0,0.0,0.0,0.0,0.0,0.0,0.266031,0.0,0.05,0.0,0.0,0.0,0.011829,0.0,3.212275,0.0,0.0,0.0,0.0,0.2,0.181422,1.202524,0.0,0.725224,0.6445
0.0,4.270754,0.0,0.192748,0.0,0.0,0.0,0.237898,0.0,0.05,0.0,0.0,0.0,0.540818,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.270744,0.0,0.0,0.758429,0.7139
0.308411,1.241028,0.181353,0.0,0.0,0.0,0.0,0.326723,0.0,0.05,0.0,1.360294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.167118,0.803742,0.0,0.667534,0.3036
0.876539,2.691112,0.302778,0.0,0.0,0.0,0.0,0.183678,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.366824,0.0,0.0,0.861831,0.2847
0.0,0.0,0.0,0.060675,0.0,0.7,0.81805,0.446852,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022889,0.0,0.0,0.2,0.347489,3.581458,0.0,0.0,0.5232
0.813816,0.0,0.0,0.359058,0.0,0.0,0.0,0.206279,0.0,0.05,0.0,5.997077,0.0,0.0,0.0,0.0,0.053341,0.0,0.0,0.0,0.2,0.284171,0.0,0.0,0.7,0.3127
0.0,0.0,0.243118,0.0,0.0,0.0,0.0,0.013815,0.303331,0.05,0.739541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062529,0.2,0.29383,3.925097,0.0,0.7,0.558
0.63547,0.502844,0.0,0.0,0.0,0.0,0.0,0.339578,0.0,0.05,0.0,2.605817,0.0,0.0,0.866216,0.0,0.0,0.0,0.0,0.0,0.2,0.244428,0.0,0.0,0.707698,0.8546
0.691566,0.0,0.0,0.0,0.0,0.0,0.0,0.333436,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.300307,4.398757,0.070229,0.688808,0.8555
0.643116,5.640461,0.473799,0.0,0.0,0.0,0.0,0.032399,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.337808,0.0,0.0,0.792259,0.407
0.291758,0.0,0.027476,0.0,0.0,0.0,0.0,0.421202,0.0,0.05,0.0,0.0,0.0,0.305535,5.079091,0.0,0.0,0.0,0.0,0.0,0.2,0.263178,0.0,0.0,0.69571,0.6837
0.086892,3.313681,0.224286,0.0,0.0,0.718643,0.0,0.368792,0.0,0.05,0.74164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.360343,0.0,0.0,0.0,0.3718
0.402408,0.0,0.0,0.0,0.0,0.0,0.0,0.071603,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.703274,0.0,0.0,0.0,0.0,0.2,0.383266,1.646792,3.415676,0.835875,0.1599
0.749887,0.0,0.0,0.0,0.0,0.0,0.0,0.500405,0.0,0.05,0.245023,0.0,0.0,0.0,0.0,0.0,0.0,0.184154,0.0,0.0,0.2,0.391805,0.0,3.111621,0.7,0.1487
0.719987,0.0,0.0,0.0,0.0,0.0,0.0,0.25715,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.575775,0.0,0.0,0.0,0.0,0.2,0.181497,2.742312,0.0,0.648066,0.5726
0.830775,0.0,0.0,0.0,0.0,0.0,0.0,0.147961,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.50401,0.0,0.0,0.0,0.0,0.2,0.272803,0.060048,0.0,0.742704,0.6458
0.0,0.0,0.0,0.059911,0.0,0.0,0.0,0.29014,0.0,0.05,0.374235,0.0,0.0,0.0,0.0,2.660955,0.12942,0.0,0.0,0.0,0.2,0.322536,2.646223,0.0,0.7,0.4158
0.445271,1.14315,0.0,0.0,0.0,0.431535,0.0,0.461148,0.0,0.05,0.0,0.0,0.775664,0.0,1.214005,0.0,0.0,0.0,0.0,0.0,0.2,0.248369,0.0,0.0,0.256984,0.6025
0.471105,0.0,0.0,0.0,0.0,0.0,0.0,0.265873,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.506629,0.0,0.0,0.0,0.0,0.2,0.327948,1.213871,0.0,0.688212,0.7195
0.783815,0.0,0.132125,0.0,0.0,0.59555,0.0,0.378265,0.0,0.05,0.173369,0.0,2.528351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.167387,0.0,0.0,0.119405,0.234
0.833114,0.07866,0.0,0.0,0.0,0.0,0.0,0.141009,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.623928,0.0,0.0,0.0,0.0,0.2,0.287465,0.0,1.57095,0.849615,0.5175
0.682915,2.075567,0.0,0.0,0.0,0.0,0.0,0.287375,0.0,0.05,0.0,0.0,0.0,0.0,0.226779,0.0,0.0,0.0,0.0,0.0,0.2,0.314458,2.553357,0.0,0.666488,0.8029
0.548832,1.166649,0.0,0.0,0.0,0.0,0.0,0.027282,0.394559,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018297,0.0,0.2,0.304425,0.0,3.618806,0.7,0.7006
0.362194,0.0,0.0,0.0,0.0,0.0,0.0,0.235832,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.315273,0.0,0.0,0.0,0.0,0.2,0.253925,1.627714,0.0,0.815367,0.5345
0.884089,0.0,0.0,0.374789,0.0,0.727472,0.0,0.217372,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.228269,5.651811,0.0,0.0,0.2875
0.761109,0.0,0.0,0.0,0.0,0.0,0.0,0.268233,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.365296,3.05892,1.568501,0.638468,0.6688
0.024351,0.0,0.0,0.0,0.0,0.0,0.0,0.314111,0.0,0.05,0.559677,0.0,0.820959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.329281,2.743359,0.0,0.822868,0.6557
0.855056,0.0,0.0,0.0,0.0,0.19437,0.0,0.380832,0.0,0.05,0.0,5.909178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.190321,0.0,0.0,0.429987,0.4123
0.0,0.0,0.0,0.0,0.074514,0.779928,0.0,0.434869,0.0,0.05,0.0,0.0,1.973666,0.589093,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.285388,1.552906,0.0,0.0,0.6121
0.767392,0.0,0.146627,0.0,0.0,0.662121,0.0,0.423002,0.0,0.05,0.207934,0.0,2.623923,0.0,0.065399,0.0,0.0,0.0,0.0,0.0,0.2,0.162367,0.0,0.0,0.0,0.1935
0.690003,0.0,0.0,0.0,0.0,0.666678,0.0,0.247162,0.213297,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.242676,0.304889,4.935783,0.0,0.648
0.786625,0.113509,0.0,0.0,0.0,0.0,0.0,0.281883,0.0,0.05,0.0,0.0,1.01903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.306621,0.0,1.713735,0.760916,0.6341
0.0,5.374477,0.236039,0.0,0.0,0.0,0.366413,0.122204,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.332817,0.0,0.0,0.883795,0.3404
0.761563,0.0,0.0,0.0,0.0,0.0,0.0,0.265623,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.267158,2.243634,2.045808,0.628787,0.9077
0.508047,0.0,0.0,0.0,0.0,0.0,0.0,0.259068,0.0,0.05,0.0,1.230402,0.0,0.0,0.0,2.2166,0.0,0.0,0.0,0.0,0.2,0.167743,1.09016,0.0,0.691728,0.5649
0.537583,1.350679,0.175142,0.0,0.0,0.0,0.0,0.238184,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.40837,0.0,0.0,0.0,0.0,0.2,0.31402,0.0,0.0,0.658274,0.7375
0.983376,3.75627,0.426873,0.0,0.0,0.806721,0.0,0.151317,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.373118,0.0,0.0,0.0,0.2132
0.73528,0.0,0.496052,0.0,0.0,0.0,0.0,0.097772,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163576,0.2,0.179297,5.494013,0.0,0.7,0.2168
0.684518,0.0,0.0,0.0,0.0,0.515554,0.0,0.43228,0.0,0.05,0.0,0.0,3.851162,0.105486,0.0,0.0,0.0,0.0,0.092483,0.0,0.2,0.338674,0.0,0.0,0.184446,0.5888
0.664349,0.0,0.0,0.0,0.0,0.0,0.0,0.093364,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.216161,2.218158,3.111184,0.86382,0.4063
0.781135,0.0,0.0,0.0,0.0,0.0,0.0,0.387913,0.0,0.05,0.078429,3.968695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26758,0.0,0.0,0.634101,0.7684
0.301634,2.400434,0.25424,0.0,0.0,0.7,0.0,0.289786,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.222008,0.0,0.0,0.0,0.162802,0.2,0.196194,0.0,0.0,0.0,0.1286
0.66312,0.0,0.0,0.0,0.0,0.7,0.0,0.495981,0.0,0.05,0.068373,0.0,1.166935,0.0,1.43994,0.0,0.0,0.016752,0.0,0.0,0.2,0.246379,0.0,0.0,0.0,0.5442
0.283001,0.0,0.0,0.0,0.0,0.0,0.0,0.344217,0.0,0.05,0.0,0.0,0.0,0.491825,3.878765,0.0,0.0,0.0,0.0,0.008292,0.2,0.335509,0.0,0.0,0.712015,0.7217
0.659827,0.203758,0.0,0.0,0.0,0.0,0.0,0.308684,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33487,3.451849,1.056779,0.610705,0.8182
0.966166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500105,0.05,0.0,0.0,0.0,0.0,0.0,5.947786,0.157038,0.0,0.0,0.0,0.2,0.227199,0.0,0.0,0.722832,0.1727
0.91774,0.0,0.0,0.0,0.0,0.726773,0.0,0.309712,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.391886,2.956952,0.578203,0.111203,0.3495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114833,0.299569,0.05,0.0,0.0,0.0,0.994702,0.0,2.406967,0.0,0.0,0.0,0.0,0.2,0.390142,0.856943,0.0,0.612941,0.3534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367901,0.0,0.05,0.0,0.0,0.0,0.972227,1.186757,0.0,0.0,0.0,0.0,0.0,0.2,0.363206,1.036895,0.669601,0.639605,0.4247
0.896512,0.0,0.0,0.0,0.0,0.0,0.0,0.059859,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.205777,2.816529,2.936182,0.836273,0.2258
0.315214,0.0,0.0,0.0,0.0,0.7,0.0,0.569025,0.0,0.05,0.0,4.354173,0.0,0.0,0.0,0.0,0.142879,0.0,0.0,0.0,0.2,0.181658,1.259554,0.0,0.0,0.107
0.49279,0.0,0.0,0.0,0.0,0.630129,0.0,0.562525,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.325332,0.846501,3.988906,0.0,0.5218
0.546531,0.0,0.0,0.0,0.0,0.0,0.0,0.576064,0.0,0.05,0.0,0.0,5.479395,0.0,0.0,0.0,0.127147,0.0,0.0,0.0,0.2,0.191126,0.459065,0.0,0.7,0.2128
0.467022,0.693467,0.0,0.0,0.0,0.679754,0.0,0.564993,0.0,0.05,0.0,0.0,0.0,0.0,1.939517,0.0,0.0,0.0,0.0,0.0,0.2,0.374923,0.0,0.0,0.0,0.3192
0.391455,0.0,0.107979,0.0,0.0,0.0,0.0,0.338414,0.0,0.05,0.0,0.0,2.530115,0.138944,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.176897,1.15143,0.0,0.634561,0.596
0.516672,0.531223,0.0,0.0,0.0,0.7,0.0,0.544431,0.0,0.05,0.0,0.0,0.0,0.0,1.781007,0.0,0.0,0.190823,0.0,0.0,0.2,0.287309,0.0,0.0,0.0,0.3081
0.552276,0.0,0.0,0.0,0.0,0.0,0.0,0.118178,0.230895,0.05,0.0,0.0,0.0,0.0,0.0,3.758988,0.0,0.0,0.0,0.0,0.2,0.251373,0.904672,0.0,0.708796,0.7816
0.0,0.0,0.0,0.0,0.334106,0.0,0.0,0.262697,0.0,0.05,0.789757,0.0,0.0,0.0,0.0,0.0,0.0,0.16673,0.0,0.0,0.2,0.194146,4.726572,0.0,0.7,0.2985
0.767433,0.0,0.0,0.056159,0.0,0.0,0.0,0.323898,0.0,0.05,0.0,0.0,3.64401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.294664,0.093501,0.0,0.699705,0.8006
0.790294,0.0,0.0,0.0,0.0,0.0,0.0,0.23102,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.224489,3.73744,1.652541,0.625129,0.638
0.327334,0.0,0.0,0.0,0.0,0.0,0.0,0.302285,0.0,0.05,0.0,0.0,0.0,0.184223,0.0,1.354718,0.0,0.0,0.0,0.0,0.2,0.323544,1.666881,0.525009,0.718418,0.733
0.0,0.0,0.288379,0.0,0.0,0.0,0.969436,0.284278,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051422,0.2,0.190757,4.202046,0.0,0.7,0.2923
0.886827,0.0,0.491667,0.0,0.0,0.0,0.0,0.0616,0.0,0.05,0.0,5.455682,0.0,0.0,0.0,0.0,0.0,0.0,0.144672,0.0,0.2,0.166848,0.0,0.0,0.7,0.181
0.0,0.0,0.0,0.0,0.0,0.308816,0.915409,0.002147,0.527008,0.05,0.0,3.447953,0.0,0.0,0.0,0.0,0.023995,0.0,0.0,0.0,0.2,0.210689,2.484655,0.0,0.391184,0.2629
0.475433,0.742512,0.0,0.0,0.0,0.195049,0.0,0.454608,0.0,0.05,0.0,0.0,0.0,0.0,2.134191,0.0,0.0,0.0,0.0,0.0,0.2,0.376457,0.0,0.0,0.437991,0.4749
0.824775,0.0,0.0,0.0,0.0,0.567468,0.0,0.366271,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4.571639,0.0,0.0,0.0,0.0,0.2,0.176933,0.0,0.0,0.148907,0.5486
0.0,0.0,0.228772,0.0,0.0,0.0,0.0,0.235187,0.0,0.05,0.0,0.0,2.693806,0.746344,0.0,0.0,0.0,0.0,0.009538,0.0,0.2,0.33894,1.43391,0.0,0.7,0.6517
0.301464,0.0,0.0,0.0,0.04437,0.757477,0.0,0.0,0.53187,0.05,0.0,0.0,0.0,0.0,0.616965,0.0,0.0,0.0,0.0,0.0,0.2,0.211583,4.952768,0.0,0.0,0.1872
0.621824,1.02855,0.0,0.0,0.0,0.0,0.0,0.179735,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.920533,0.0,0.0,0.0,0.0,0.2,0.253313,0.0,1.556437,0.836969,0.6458
0.764302,0.604601,0.0,0.0,0.0,0.0,0.0,0.174816,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.248414,4.074154,1.086724,0.771828,0.4844
0.780605,0.0,0.038063,0.0,0.0,0.250018,0.0,0.389821,0.0,0.05,0.156142,0.0,2.610291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.193814,0.0,0.0,0.416084,0.4026
0.479837,0.0,0.011572,0.0,0.0,0.0,0.0,0.327212,0.0,0.05,0.0,3.131555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.155393,1.122917,0.0,0.670511,0.5282
0.340168,0.62432,0.086417,0.0,0.0,0.156582,0.0,0.363994,0.0,0.05,0.0,0.0,0.0,0.0,4.244062,0.0,0.137315,0.0,0.0,0.0,0.2,0.243436,0.0,0.0,0.543418,0.3968
0.871082,0.0,0.0,0.0,0.0,0.0,0.0,0.184455,0.0,0.05,0.108978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.359748,0.0,2.28328,0.895736,0.1807
0.638538,0.0,0.0,0.0,0.0,0.0,0.0,0.293788,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.309657,1.753942,3.212326,0.644132,0.8135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429078,0.05,0.312175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.392596,5.889291,0.0,0.782568,0.1432
0.769628,4.861827,0.0,0.335595,0.0,0.869909,0.0,0.255459,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.275157,0.0,0.0,0.0,0.3818
0.64025,0.0,0.0,0.0,0.0,0.0,0.0,0.062914,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.394191,2.32312,3.326097,0.888928,0.1895
0.388156,0.0,0.0,0.0,0.0,0.0,0.0,0.104148,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.491469,0.0,0.0,0.0,0.0,0.2,0.378763,1.665189,0.0,0.851251,0.2502
0.591151,0.0,0.0,0.0,0.0,0.0,0.0,0.224941,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.240874,1.466345,2.853964,0.698481,0.8159
0.820743,0.0,0.0,0.0,0.0,0.0,0.0,0.236411,0.0,0.05,0.0,2.407716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.168692,1.94636,0.0,0.778794,0.4946
0.662105,0.0,0.0,0.0,0.0,0.0,0.0,0.24061,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.243983,1.18973,2.589108,0.726059,0.8185
0.615809,0.0,0.0,0.0,0.0,0.7,0.0,0.49483,0.0,0.05,0.217816,0.0,0.0,0.0,2.219359,0.0,0.0,0.105098,0.0,0.0,0.2,0.38593,0.0,0.0,0.0,0.2328
0.981491,0.0,0.0,0.0,0.0,0.0,0.0,0.255742,0.0,0.05,0.0,0.0,2.373578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.39006,2.518723,0.0,0.69836,0.3459
0.354054,0.0,0.0,0.0,0.0,0.809119,0.614287,0.121818,0.46058,0.05,0.0,0.0,0.0,0.0,5.922925,0.0,0.0,0.0,0.0,0.0,0.2,0.346269,0.0,0.0,0.0,0.1207
