Beans,Bulgur,Cheese,Fish,Meat,CSB,Dates,DSM,Milk,Salt,Lentils,Maize,Maize meal,Chickpeas,Rice,Sorghum,Soya-fortified bulgur wheat,Soya-fortified maize meal,Soya-fortified sorghum grits,Soya-fortified wheat flour,Sugar,Oil,Wheat,Wheat flour,WSB,label
0.664775,0.0,0.029915,0.0,0.0,0.0,0.0,0.236008,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.791344,0.0,0.0,0.0,0.0,0.2,0.37322,0.559609,0.0,0.79561,0.5621
0.57787,0.0,0.0,0.0,0.0,0.0,0.0,0.270009,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.264253,2.462686,1.763505,0.725127,0.8325
0.499688,0.859236,0.0,0.0,0.0,0.0,0.0,0.280401,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.547461,0.0,0.0,0.0,0.0,0.2,0.294803,0.458533,0.79155,0.657484,0.8275
0.777029,0.0,0.13989,0.0,0.0,0.594069,0.0,0.402695,0.0,0.05,0.121761,0.0,2.721781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.161332,0.0,0.0,0.075174,0.3004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590923,0.0,0.05,0.0,0.0,0.0,0.957766,0.0,5.469603,0.153773,0.0,0.0,0.0,0.2,0.169409,0.456824,0.0,0.7,0.0693
0.360818,1.920304,0.0,0.0,0.0,0.0,0.0,0.441625,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.591758,0.0,0.0,0.0,0.0,0.2,0.350521,0.0,0.0,0.891545,0.3622
0.319824,0.0,0.0,0.0,0.0,0.0,0.0,0.068326,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.566844,0.0,0.0,0.0,0.0,0.2,0.394802,1.941479,0.0,0.888699,0.1018
0.482995,0.0,0.0,0.0,0.0,0.786248,0.0,0.283413,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.244888,0.0,0.0,0.0,0.0,0.2,0.243501,5.160643,0.0,0.105582,0.4678
0.393378,1.247616,0.0,0.0,0.0,0.731627,0.0,0.484399,0.0,0.05,0.0,0.0,0.0,0.0,1.596604,0.0,0.0,0.110455,0.0,0.0,0.2,0.361374,0.0,0.0,0.0,0.3268
0.664371,0.0,0.0,0.0,0.0,0.0,0.0,0.326696,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.268766,2.469813,1.503656,0.606767,1.0
0.613118,0.0,0.0,0.0,0.0,0.690458,0.0,0.555672,0.0,0.05,0.3576,0.0,0.027946,0.0,1.986827,0.0,0.0,0.0,0.0,0.0,0.2,0.282601,0.0,0.0,0.0,0.2657
0.309287,1.592523,0.0,0.0,0.0,0.0,0.0,0.357627,0.0,0.05,0.0,0.0,0.0,0.259312,0.0,2.084581,0.0,0.0,0.0,0.0,0.2,0.274448,0.0,0.0,0.642263,0.899
0.355199,1.803177,0.0,0.167344,0.0,0.0,0.0,0.034878,0.353867,0.05,0.0,4.124809,0.0,0.0,0.0,0.0,0.135527,0.0,0.0,0.0,0.2,0.252884,0.0,0.0,0.7,0.2197
0.639042,0.0,0.0,0.0,0.01175,0.0,0.0,0.351989,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.279159,0.536265,3.035433,0.611558,0.9412
0.492329,1.091478,0.0,0.0,0.0,0.62099,0.0,0.446948,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.102124,0.0,0.0,0.0,0.2,0.375109,0.0,2.046186,0.07901,0.4402
0.688486,0.0,0.0,0.0,0.0,0.0,0.0,0.20299,0.191657,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.277593,0.369248,3.133601,0.62324,0.8878
0.55426,1.009071,0.0,0.0,0.0,0.02329,0.0,0.357673,0.0,0.05,0.0,0.0,2.553436,0.0,0.0,0.0,0.054119,0.0,0.0,0.0,0.2,0.207717,0.0,0.0,0.67671,0.6739
0.308042,2.304409,0.0,0.186411,0.0,0.0,0.0,0.0,0.378441,0.05,0.0,0.0,3.322524,0.0,0.0,0.0,0.0,0.0,0.0,0.180425,0.2,0.362483,0.0,0.0,0.7,0.1199
0.717879,0.0,0.0,0.0,0.0,0.7,0.197763,0.077949,0.515621,0.05,0.0,4.576835,0.0,0.0,0.0,0.0,0.0,0.0,0.10471,0.0,0.2,0.183247,0.0,0.0,0.0,0.278
0.801146,0.0,0.019641,0.0,0.0,0.00344,0.0,0.315875,0.0,0.05,0.143625,0.0,3.196711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.175979,0.0,0.0,0.713268,0.4426
0.304908,0.0,0.0,0.0,0.0,0.0,0.0,0.142867,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.383028,3.515733,2.363829,0.890732,0.1135
0.651156,0.0,0.0,0.0,0.0,0.0,0.0,0.391117,0.0,0.05,0.0,0.0,3.145369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.334035,0.455608,0.0,0.629808,0.8036
0.0,4.847089,0.279947,0.0,0.0,0.0,0.0,0.131304,0.0,0.05,0.794935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.224463,0.0,0.0,0.808746,0.5729
0.662931,0.0,0.154189,0.0,0.0,0.516126,0.0,0.367006,0.0,0.05,0.0,0.0,2.184144,0.199506,0.215602,0.0,0.0,0.0,0.0,0.0,0.2,0.173304,0.0,0.0,0.176901,0.3221
0.526816,0.0,0.0,0.0,0.0,0.0,0.0,0.295171,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.300818,1.438875,2.181464,0.700766,0.8049
0.674931,0.0,0.0,0.0,0.0,0.0,0.0,0.333089,0.0,0.05,0.0,0.63272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.277102,2.993233,0.639779,0.600342,0.99
0.823929,0.0,0.0,0.0,0.0,0.0,0.0,0.233855,0.0,0.05,0.149156,0.0,1.522556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.362111,0.0,1.085598,0.857885,0.2902
0.533628,0.0,0.0,0.0,0.0,0.0,0.0,0.27526,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.182596,0.0,0.0,0.0,0.0,0.2,0.237895,1.534986,2.335597,0.656878,0.8436
0.831837,0.0,0.0,0.438065,0.0,0.0,0.0,0.065205,0.0,0.05,0.072624,0.0,0.0,0.0,0.0,0.0,0.0,0.058996,0.0,0.0,0.2,0.36685,0.0,5.340137,0.780606,0.2853
0.0,0.0,0.379701,0.0,0.0,0.0,0.0,0.185285,0.0,0.05,0.0,0.0,0.0,0.405952,3.760032,0.0,0.035366,0.0,0.0,0.0,0.2,0.150497,1.297315,0.0,0.780998,0.2087
0.560198,0.0,0.0,0.0,0.0,0.0,0.0,0.264527,0.0,0.05,0.0,2.712103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.168763,0.900746,0.0,0.750945,0.5714
0.651487,0.0,0.0,0.14378,0.0,0.0,0.0,0.293,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.280796,0.505525,3.56755,0.625908,0.8686
0.0,0.0,0.0,0.0,0.0,0.187883,0.0,0.40461,0.0,0.05,0.721167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.296501,4.058756,0.0,0.416168,0.8935
0.607714,0.0,0.0,0.0,0.0,0.0,0.0,0.296206,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.463801,0.0,0.0,0.0,0.0,0.2,0.229341,2.685561,1.244453,0.625667,0.8785
0.418067,0.0,0.0,0.0,0.0,0.7,0.0,0.375096,0.063427,0.05,0.0,0.0,0.0,0.0,0.0,4.10909,0.007168,0.0,0.0,0.0,0.2,0.37204,1.237569,0.0,0.0,0.4086
0.546468,0.0,0.0,0.0,0.0,0.0,0.0,0.34671,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.243348,0.883657,3.613812,0.599238,0.8745
0.680201,0.547915,0.0,0.0,0.0,0.0,0.0,0.265701,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.272179,0.067805,2.701216,0.668019,0.8638
0.328244,0.0,0.0,0.0,0.0,0.430864,0.0,0.0,0.593152,0.05,0.0,0.0,4.312278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.222963,1.548422,0.0,0.256277,0.2216
0.0,0.0,0.0,0.0,0.0,0.069257,0.0,0.300353,0.0,0.05,0.763653,0.0,0.0,0.0,2.063674,0.0,0.0,0.0,0.0,0.0,0.2,0.310052,2.397685,0.0,0.729626,0.6949
0.770886,0.0,0.169617,0.0,0.0,0.7,0.0,0.42481,0.0,0.05,0.183123,0.0,2.605393,0.0,0.0,0.0,0.0,0.127103,0.0,0.0,0.2,0.152814,0.0,0.0,0.0,0.1109
0.37676,0.0,0.058243,0.0,0.0,0.781422,0.0,0.431276,0.0,0.05,0.0,1.33146,0.0,0.0,1.144785,0.0,0.09276,0.0,0.0,0.0,0.2,0.202551,1.003186,0.0,0.0,0.361
0.0,5.962508,0.473343,0.0,0.0,0.0,0.0,0.042993,0.0,0.05,0.0,0.0,0.0,0.996116,0.0,0.0,0.0,0.0,0.0,0.113621,0.2,0.379958,0.0,0.0,0.7,0.1158
0.763032,0.0,0.0,0.0,0.0,0.0,0.0,0.240369,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.299275,1.448345,2.538602,0.671287,0.8416
0.98538,0.0,0.429124,0.0,0.0,0.0,0.0,0.034181,0.0,0.05,0.0,0.0,5.995427,0.0,0.0,0.0,0.0,0.075106,0.0,0.0,0.2,0.316817,0.0,0.0,0.763271,0.229
0.305312,2.36506,0.287926,0.0,0.0,0.544747,0.0,0.30343,0.0,0.05,0.0,0.0,0.520163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.159111,0.0,0.0,0.286754,0.1195
0.333587,2.012688,0.0,0.0,0.0,0.7,0.0,0.396585,0.09846,0.05,0.0,3.785929,0.0,0.0,0.0,0.0,0.0,0.052727,0.0,0.0,0.2,0.289269,0.0,0.0,0.0,0.3211
0.829853,0.0,0.0,0.126824,0.0,0.0,0.0,0.093689,0.0,0.05,0.0,0.0,0.0,0.039127,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.181012,0.0,5.551268,0.874185,0.3205
0.654987,0.0,0.0,0.0,0.0,0.0,0.0,0.345702,0.0,0.05,0.0,1.379911,0.0,0.0,0.102904,0.0,0.0,0.0,0.0,0.0,0.2,0.266777,2.517934,0.0,0.616646,0.9776
0.683468,0.0,0.0,0.0,0.0,0.0,0.0,0.37989,0.0,0.05,0.0,0.0,2.484145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.242005,1.073231,0.0,0.615019,0.8819
0.734875,1.104857,0.0,0.0,0.0,0.0,0.0,0.304678,0.0,0.05,0.0,0.0,4.387142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.316639,0.0,0.0,0.723532,0.6199
0.948119,0.0,0.0,0.0,0.0,0.0,0.0,0.071259,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.380304,0.0,0.0,0.0,0.0,0.2,0.39908,0.0,0.0,0.893795,0.1844
0.765266,0.160302,0.0,0.0,0.0,0.0,0.0,0.323214,0.0,0.05,0.0,0.0,1.370789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.368157,0.0,0.528745,0.83921,0.3479
